what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.SourceView",1629364641028
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629364641074
closed,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.JavadocView",1629364641081
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.SourceView",1629364642876
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629364643096
closed,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.SourceView",1629364643115
activated,view,org.eclipse.mylyn.tasks.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.tasks.ui.views.tasks",1629364647148
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629364647391
closed,view,org.eclipse.mylyn.tasks.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.tasks.ui.views.tasks",1629364647412
activated,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1629364649175
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629364649422
closed,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1629364649436
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629364652380
started,bundle,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui",1629364652609
started,bundle,org.eclipse.wst.html.ui,1.1.200.v201905301652,"org.eclipse.wst.html.ui",1629364652610
started,bundle,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.ui",1629364652611
started,bundle,org.eclipse.wst.jsdt.web.ui,1.2.0.v201904272112,"org.eclipse.wst.jsdt.web.ui",1629364652652
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.1.0.v201901071922,"org.eclipse.wst.jsdt.web.support.jsp",1629364652653
started,bundle,org.eclipse.wst.jsdt.web.core,1.1.0.v201901071922,"org.eclipse.wst.jsdt.web.core",1629364652664
started,bundle,org.eclipse.wst.css.ui,1.1.200.v201904272112,"org.eclipse.wst.css.ui",1629364652671
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.601.v201903222047,"org.eclipse.wst.jsdt.manipulation",1629364652817
started,bundle,org.eclipse.wst.jsdt.ui,2.0.400.v201908150108,"org.eclipse.wst.jsdt.ui",1629364652819
started,bundle,org.eclipse.wst.dtd.ui,1.1.200.v201904272112,"org.eclipse.wst.dtd.ui",1629364652832
opened,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629364652879
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629364652941
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629364655113
started,bundle,org.eclipse.jpt.jpa.db,2.2.201.v201902121834,"org.eclipse.jpt.jpa.db",1629364655485
started,bundle,org.eclipse.datatools.connectivity,1.14.101.201811012051,"org.eclipse.datatools.connectivity",1629364655487
started,bundle,org.eclipse.compare,3.7.700.v20190802-1838,"org.eclipse.compare",1629364655598
started,bundle,org.eclipse.wst.jsdt.js.bower,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.bower",1629364657298
started,bundle,org.eclipse.wildwebdeveloper,0.3.2.201909061612,"org.eclipse.wildwebdeveloper",1629364657303
started,bundle,org.eclipse.wst.jsdt.js.node,1.1.100.v201903222101,"org.eclipse.wst.jsdt.js.node",1629364657322
started,bundle,org.eclipse.wst.jsdt.js.npm,1.0.300.v201903222101,"org.eclipse.wst.jsdt.js.npm",1629364657325
started,bundle,org.eclipse.jst.jee.ui,1.0.901.v201903222025,"org.eclipse.jst.jee.ui",1629364659583
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.901.v201903222024,"org.eclipse.jst.j2ee.ejb",1629364659604
started,bundle,org.eclipse.jst.j2ee.jca,1.1.1000.v201904091346,"org.eclipse.jst.j2ee.jca",1629364659609
started,bundle,org.eclipse.jst.jee.ejb,1.0.500.v201903222025,"org.eclipse.jst.jee.ejb",1629364659614
started,bundle,org.eclipse.jst.jee.web,1.0.701.v201903222025,"org.eclipse.jst.jee.web",1629364659618
started,bundle,org.eclipse.xsd,2.16.0.v20190625-1130,"org.eclipse.xsd",1629364659644
started,bundle,org.eclipse.wst.server.discovery,1.3.100.v201908162005,"org.eclipse.wst.server.discovery",1629364659948
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364659990
started,bundle,org.eclipse.equinox.p2.updatesite,1.1.200.v20190716-0825,"org.eclipse.equinox.p2.updatesite",1629364660446
started,bundle,org.eclipse.equinox.p2.publisher,1.5.200.v20190611-1040,"org.eclipse.equinox.p2.publisher",1629364660455
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.3.300.v20190716-0939,"org.eclipse.equinox.p2.publisher.eclipse",1629364668188
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364672204
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629364672219
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.3.200.v20190716-0939,"org.eclipse.equinox.p2.extensionlocation",1629364673034
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1629364675597
started,bundle,org.eclipse.wst.ws.service.policy,1.0.450.v201903050508,"org.eclipse.wst.ws.service.policy",1629364675604
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364678251
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.601.v201903222010,"org.eclipse.wst.common.project.facet.ui",1629364684550
started,bundle,org.eclipse.libra.framework.felix,0.3.1.201609011955,"org.eclipse.libra.framework.felix",1629364691513
started,bundle,org.eclipse.libra.framework.ui,0.3.1.201609011955,"org.eclipse.libra.framework.ui",1629364691518
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364701387
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.properties",1629364701404
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364705668
started,bundle,org.eclipse.emf.edit.ui,2.16.0.v20181104-0733,"org.eclipse.emf.edit.ui",1629364705721
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.902.v201901310132,"org.eclipse.jst.server.tomcat.core",1629364727018
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.600.v201901310132,"org.eclipse.jst.server.tomcat.ui",1629364727036
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364743732
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364759386
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364763066
opened,view,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.ServersView",1629364763187
activated,view,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.ServersView",1629364763238
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.views.showView",1629364763242
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.views.showView",1629364763242
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364765565
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364774451
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.run",1629364780617
error,log,,,"The server cannot be started because one or more of the ports are invalid. Open the server editor and correct the invalid ports.",1629364780926
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364780947
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364787914
opened,editor,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.editor",1629364790537
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629364790551
activated,editor,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.editor",1629364790579
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.save",1629364808280
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629364810891
closed,editor,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.editor",1629364810896
activated,view,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.ServersView",1629364812456
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.run",1629364816676
started,bundle,org.eclipse.m2e.launching,1.13.0.20190716-1624,"org.eclipse.m2e.launching",1629364816900
opened,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629364817489
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629364817548
activated,view,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.ServersView",1629364819156
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629364832822
started,bundle,org.eclipse.eclemma.core,3.1.2.201903112331,"org.eclipse.eclemma.core",1629364836075
started,bundle,org.eclipse.eclemma.ui,3.1.2.201903112331,"org.eclipse.eclemma.ui",1629364836084
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364839445
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1629364839537
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.500.v201901310132,"org.eclipse.jst.server.preview.adapter",1629364839541
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364841706
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629364841728
started,bundle,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser",1629364841733
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629364841905
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629364841926
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364857208
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364944957
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629364948994
activated,view,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.ServersView",1629364971106
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629364971156
closed,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629364971162
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364973322
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364991517
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629364997061
opened,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629365101899
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365117155
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629365119353
activated,view,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.ServersView",1629365138897
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365138941
closed,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629365138946
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365140743
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365148766
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365149015
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365149032
activated,view,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.ServersView",1629365151860
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365152113
closed,view,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui.ServersView",1629365152130
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365186260
opened,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365204422
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365204469
started,bundle,org.eclipse.jst.jsf.ui,1.6.102.v201902121810,"org.eclipse.jst.jsf.ui",1629365265534
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365296072
opened,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629365316346
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629365316439
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365326719
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365329092
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365338736
started,bundle,org.eclipse.wildwebdeveloper.xml,0.4.1.201908202007,"org.eclipse.wildwebdeveloper.xml",1629365340656
started,bundle,org.eclipse.wst.xsl.ui,1.2.100.v201904272112,"org.eclipse.wst.xsl.ui",1629365340813
opened,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1629365340854
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1629365340944
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365341046
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1629365343448
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365356613
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365356810
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.edit.copy",1629365364947
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365371200
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1629365372911
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.edit.paste",1629365382012
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365384303
opened,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629365405565
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629365405651
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365410920
opened,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365411195
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365411244
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365438917
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365439081
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365440402
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365444428
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365445205
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365447802
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.save",1629365465407
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365472360
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1629365472542
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365472614
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1629365477250
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365496435
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365501537
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365503606
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365503868
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365506223
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365506255
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365507937
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629365507949
opened,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629365508420
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365510983
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365511002
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365513504
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365569513
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629365603985
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365604201
closed,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629365604214
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365608041
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365608244
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365624961
opened,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629365625190
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629365625251
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365652043
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629365652226
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365688816
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365689022
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.save",1629365699330
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.save",1629365711304
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365714929
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629365715109
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629365735231
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.save",1629365757633
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365760937
opened,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629365763153
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365768452
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365770466
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365770495
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365772257
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629365772270
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365775462
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365775488
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629365781345
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365786190
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365788170
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629365788185
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365788222
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629365788241
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365790511
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365920417
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629365922766
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629365946889
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629366094222
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629366096383
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629366098864
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629366125727
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629366125734
