what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.400.v201903222010,"org.eclipse.wst.common.project.facet.core",1629737695047
started,bundle,org.eclipse.wst.jsdt.chromium.debug.core,0.5.300.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.core",1629737695048
started,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.200.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.ui",1629737695049
started,bundle,org.eclipse.wst.server.core,1.10.0.v201903232121,"org.eclipse.wst.server.core",1629737695049
started,bundle,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.ui",1629737695050
started,bundle,org.eclipse.wst.web,1.2.100.v201905161255,"org.eclipse.wst.web",1629737695051
os,sysinfo,,,"win32",1629737695054
arch,sysinfo,,,"x86_64",1629737695054
ws,sysinfo,,,"win32",1629737695054
locale,sysinfo,,,"en_IN",1629737695054
processors,sysinfo,,,"8",1629737695054
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1629737695054
java.runtime.version,sysinfo,,,"16.0.1+9-24",1629737695054
java.specification.name,sysinfo,,,"Java Platform API Specification",1629737695054
java.specification.vendor,sysinfo,,,"Oracle Corporation",1629737695054
java.specification.version,sysinfo,,,"16",1629737695054
java.vendor,sysinfo,,,"Oracle Corporation",1629737695054
java.version,sysinfo,,,"16.0.1",1629737695054
java.vm.info,sysinfo,,,"mixed mode, sharing",1629737695054
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1629737695054
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1629737695054
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1629737695054
java.vm.specification.version,sysinfo,,,"16",1629737695054
java.vm.vendor,sysinfo,,,"Oracle Corporation",1629737695054
java.vm.version,sysinfo,,,"16.0.1+9-24",1629737695054
started,bundle,org.eclipse.jdt.apt.core,3.6.500.v20190703-0914,"org.eclipse.jdt.apt.core",1629737695120
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.2.400.v20190626-1334,"org.eclipse.jdt.apt.pluggable.core",1629737695303
started,bundle,org.eclipse.core.variables,3.4.600.v20190614-1239,"org.eclipse.core.variables",1629737695453
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629737696083
closed,view,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.internal.introview",1629737697922
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629737698043
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629737698049
started,bundle,org.eclipse.oomph.setup.sync,1.10.0.v20180706-1242,"org.eclipse.oomph.setup.sync",1629737698890
started,bundle,org.eclipse.userstorage.oauth,1.1.0.v20190307-0457,"org.eclipse.userstorage.oauth",1629737698896
started,bundle,org.eclipse.emf.edit,2.15.0.v20190528-0725,"org.eclipse.emf.edit",1629737698948
started,bundle,org.eclipse.oomph.preferences,1.10.0.v20180706-1242,"org.eclipse.oomph.preferences",1629737698969
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.3.200.v20190815-1428,"org.eclipse.equinox.p2.artifact.repository",1629737699007
started,bundle,org.eclipse.oomph.predicates.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates.edit",1629737699152
started,bundle,org.eclipse.oomph.workingsets,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets",1629737699156
started,bundle,org.eclipse.oomph.predicates,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates",1629737699168
started,bundle,org.eclipse.oomph.workingsets.editor,1.10.0.v20180904-1112,"org.eclipse.oomph.workingsets.editor",1629737699178
started,bundle,org.eclipse.oomph.resources,1.11.0.v20190828-0715,"org.eclipse.oomph.resources",1629737699303
started,bundle,org.eclipse.oomph.setup.p2,1.12.0.v20190704-1252,"org.eclipse.oomph.setup.p2",1629737699354
started,bundle,org.eclipse.wst.sse.core,1.2.100.v201901310548,"org.eclipse.wst.sse.core",1629737708696
started,bundle,org.eclipse.ui.genericeditor,1.1.500.v20190823-1613,"org.eclipse.ui.genericeditor",1629737708728
started,bundle,org.eclipse.jpt.common.utility,2.4.1.v201902121834,"org.eclipse.jpt.common.utility",1629737711572
started,bundle,org.eclipse.jpt.common.core,1.5.1.v201902121834,"org.eclipse.jpt.common.core",1629737711572
started,bundle,org.eclipse.jpt.jpa.core,3.5.1.v201902121834,"org.eclipse.jpt.jpa.core",1629737711573
started,bundle,org.eclipse.jpt.jpa.db,2.2.201.v201902121834,"org.eclipse.jpt.jpa.db",1629737711649
started,bundle,org.eclipse.datatools.connectivity,1.14.101.201811012051,"org.eclipse.datatools.connectivity",1629737711652
started,bundle,org.eclipse.compare,3.7.700.v20190802-1838,"org.eclipse.compare",1629737711789
started,bundle,org.eclipse.search,3.11.700.v20190813-2210,"org.eclipse.search",1629737711855
started,bundle,org.eclipse.wst.jsdt.js.bower,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.bower",1629737714860
started,bundle,org.eclipse.wildwebdeveloper,0.3.2.201909061612,"org.eclipse.wildwebdeveloper",1629737714882
started,bundle,org.eclipse.wst.jsdt.js.node,1.1.100.v201903222101,"org.eclipse.wst.jsdt.js.node",1629737714915
started,bundle,org.eclipse.wst.jsdt.js.npm,1.0.300.v201903222101,"org.eclipse.wst.jsdt.js.npm",1629737714925
started,bundle,org.eclipse.wst.jsdt.core,2.0.302.v201903222047,"org.eclipse.wst.jsdt.core",1629737715009
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.601.v201903222047,"org.eclipse.wst.jsdt.manipulation",1629737715043
started,bundle,org.eclipse.wst.jsdt.ui,2.0.400.v201908150108,"org.eclipse.wst.jsdt.ui",1629737715046
started,bundle,org.eclipse.jst.jee,1.0.902.v201905281719,"org.eclipse.jst.jee",1629737715206
started,bundle,org.eclipse.libra.framework.core,0.3.1.201609011955,"org.eclipse.libra.framework.core",1629737715231
started,bundle,org.eclipse.php.builtin.server.core,6.3.0.201909061650,"org.eclipse.php.builtin.server.core",1629737715240
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1629737715485
started,bundle,org.eclipse.php.composer.core,6.3.0.201909061650,"org.eclipse.php.composer.core",1629737715532
started,bundle,org.eclipse.wst.dtd.core,1.2.0.v201903222120,"org.eclipse.wst.dtd.core",1629737715584
started,bundle,org.eclipse.jst.jsf.common,1.5.103.v201902121810,"org.eclipse.jst.jsf.common",1629737715614
started,bundle,org.eclipse.jst.jsf.core,1.8.2.v201902121810,"org.eclipse.jst.jsf.core",1629737715618
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.3.112.v201902121810,"org.eclipse.jst.jsf.facelet.ui",1629737715619
started,bundle,org.eclipse.wst.html.core,1.3.200.v201908192247,"org.eclipse.wst.html.core",1629737715634
started,bundle,org.eclipse.wst.json.core,1.1.0.v201901152013,"org.eclipse.wst.json.core",1629737715654
started,bundle,org.eclipse.json,1.1.100.v201901071922,"org.eclipse.json",1629737715666
started,bundle,org.eclipse.jst.jsp.core,1.3.0.v201903222120,"org.eclipse.jst.jsp.core",1629737715697
started,bundle,org.eclipse.wst.wsdl.validation,1.1.701.v201903050508,"org.eclipse.wst.wsdl.validation",1629737715743
started,bundle,org.eclipse.wst.xsd.core,1.2.0.v201901071922,"org.eclipse.wst.xsd.core",1629737715757
started,bundle,org.eclipse.wst.xsl.core,1.2.100.v201907231732,"org.eclipse.wst.xsl.core",1629737715776
error,log,,,"Errors occurred during the build.",1629737715786
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629737715809
started,bundle,org.eclipse.wst.common.uriresolver,1.2.300.v201903222010,"org.eclipse.wst.common.uriresolver",1629737716173
started,bundle,org.eclipse.wst.css.core,1.2.0.v201904210526,"org.eclipse.wst.css.core",1629737716218
started,bundle,org.eclipse.wst.xsl.exslt.core,1.1.0.v201901071922,"org.eclipse.wst.xsl.exslt.core",1629737716716
started,bundle,org.eclipse.wst.internet.cache,1.0.800.v201903222010,"org.eclipse.wst.internet.cache",1629737716894
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629737717816
started,bundle,org.eclipse.eclemma.core,3.1.2.201903112331,"org.eclipse.eclemma.core",1629737723198
started,bundle,org.eclipse.eclemma.ui,3.1.2.201903112331,"org.eclipse.eclemma.ui",1629737723208
started,bundle,org.eclipse.jst.jee.ui,1.0.901.v201903222025,"org.eclipse.jst.jee.ui",1629737725311
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.901.v201903222024,"org.eclipse.jst.j2ee.ejb",1629737725341
started,bundle,org.eclipse.jst.j2ee.jca,1.1.1000.v201904091346,"org.eclipse.jst.j2ee.jca",1629737725350
started,bundle,org.eclipse.jst.jee.ejb,1.0.500.v201903222025,"org.eclipse.jst.jee.ejb",1629737725362
started,bundle,org.eclipse.jst.jee.web,1.0.701.v201903222025,"org.eclipse.jst.jee.web",1629737725463
