what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374621387
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374621590
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.save",1629374639352
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374642702
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374646873
opened,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629374684037
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374694947
activated,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629374696753
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374699322
closed,view,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console.ConsoleView",1629374699332
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374704312
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374704535
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374715188
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374717615
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374717638
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374720821
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374721023
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374721039
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374730312
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374730486
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374730503
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374734030
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374734214
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374734231
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374746488
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374746643
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374746659
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374760168
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374838540
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374843877
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374844025
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374844043
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374846191
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374846360
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374847949
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374848365
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374850317
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374850494
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374854866
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374858182
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374866856
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374871594
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374873450
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629374873463
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374873497
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374873516
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374898287
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374898462
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374914455
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374914646
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374914665
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374916797
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374916942
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374918537
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374918708
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374936955
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374939093
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939121
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939145
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939167
closed,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629374939200
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939217
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939233
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374939266
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374939280
closed,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1629374939294
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939314
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374939339
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939349
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374939374
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939384
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629374939396
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939404
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939415
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939440
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939450
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629374939460
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939483
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939497
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939512
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939527
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939541
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939554
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629374939575
closed,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629374939644
stopped,bundle,org.eclipse.m2e.logback.configuration,1.13.0.20190716-1624,"org.eclipse.m2e.logback.configuration",1629374939802
stopped,bundle,org.eclipse.egit.mylyn.ui,5.5.0.201909110433-r,"org.eclipse.egit.mylyn.ui",1629374939803
stopped,bundle,org.eclipse.mylyn.git.ui,1.16.0.v20170629-1738,"org.eclipse.mylyn.git.ui",1629374939805
stopped,bundle,org.eclipse.php.composer.ui,6.3.0.201909061650,"org.eclipse.php.composer.ui",1629374939805
stopped,bundle,org.eclipse.tm.terminal.connector.process,4.5.100.201901312304,"org.eclipse.tm.terminal.connector.process",1629374939806
stopped,bundle,org.eclipse.tm.terminal.view.ui,4.5.102.201907301733,"org.eclipse.tm.terminal.view.ui",1629374939806
stopped,bundle,org.eclipse.egit.ui,5.5.0.201909110433-r,"org.eclipse.egit.ui",1629374939806
stopped,bundle,org.eclipse.mylyn.git.core,1.16.0.v20170629-1738,"org.eclipse.mylyn.git.core",1629374939807
stopped,bundle,org.eclipse.oomph.setup.editor,1.14.0.v20190827-1254,"org.eclipse.oomph.setup.editor",1629374939809
stopped,bundle,org.eclipse.oomph.resources.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.resources.edit",1629374939812
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.10.0.v20180904-1112,"org.eclipse.oomph.workingsets.editor",1629374939812
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets.edit",1629374939814
stopped,bundle,org.eclipse.oomph.predicates.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates.edit",1629374939815
stopped,bundle,org.eclipse.oomph.resources,1.11.0.v20190828-0715,"org.eclipse.oomph.resources",1629374939815
stopped,bundle,org.eclipse.oomph.workingsets,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets",1629374939815
stopped,bundle,org.eclipse.oomph.predicates,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates",1629374939815
stopped,bundle,org.eclipse.egit.core,5.5.0.201909110433-r,"org.eclipse.egit.core",1629374939815
stopped,bundle,org.eclipse.jgit.ssh.apache,5.5.0.201909110433-r,"org.eclipse.jgit.ssh.apache",1629374939815
stopped,bundle,org.eclipse.buildship.ui,3.1.2.v20190903-1802,"org.eclipse.buildship.ui",1629374939815
stopped,bundle,org.eclipse.buildship.core,3.1.2.v20190903-1802,"org.eclipse.buildship.core",1629374939815
stopped,bundle,org.eclipse.jgit.archive,5.5.0.201909110433-r,"org.eclipse.jgit.archive",1629374939816
stopped,bundle,org.eclipse.jgit,5.5.0.201909110433-r,"org.eclipse.jgit",1629374939816
stopped,bundle,org.eclipse.m2e.binaryproject.ui,1.13.0.20190716-1624,"org.eclipse.m2e.binaryproject.ui",1629374939817
stopped,bundle,org.eclipse.m2e.sourcelookup.ui,1.13.0.20190716-1624,"org.eclipse.m2e.sourcelookup.ui",1629374939818
stopped,bundle,org.eclipse.m2e.binaryproject,1.13.0.20190716-1624,"org.eclipse.m2e.binaryproject",1629374939819
stopped,bundle,org.eclipse.m2e.editor,1.13.0.20190716-1624,"org.eclipse.m2e.editor",1629374939832
stopped,bundle,org.eclipse.m2e.editor.xml,1.13.0.20190716-1624,"org.eclipse.m2e.editor.xml",1629374939835
stopped,bundle,org.eclipse.m2e.discovery,1.13.0.20190716-1624,"org.eclipse.m2e.discovery",1629374939835
stopped,bundle,org.eclipse.m2e.importer,1.13.0.20190716-1624,"org.eclipse.m2e.importer",1629374939837
stopped,bundle,org.eclipse.m2e.wtp.jaxrs,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.jaxrs",1629374939837
stopped,bundle,org.eclipse.m2e.wtp.jpa,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.jpa",1629374939837
stopped,bundle,org.eclipse.m2e.wtp.jsf,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.jsf",1629374939837
stopped,bundle,org.eclipse.m2e.wtp,1.4.2.20190530-0057,"org.eclipse.m2e.wtp",1629374939837
stopped,bundle,org.eclipse.m2e.jdt,1.13.0.20190716-1624,"org.eclipse.m2e.jdt",1629374939841
stopped,bundle,org.eclipse.m2e.sourcelookup,1.13.0.20190716-1624,"org.eclipse.m2e.sourcelookup",1629374939842
stopped,bundle,org.eclipse.m2e.launching,1.13.0.20190716-1624,"org.eclipse.m2e.launching",1629374939842
stopped,bundle,org.eclipse.m2e.profiles.ui,1.13.0.20190716-1624,"org.eclipse.m2e.profiles.ui",1629374940040
stopped,bundle,org.eclipse.m2e.refactoring,1.13.0.20190716-1624,"org.eclipse.m2e.refactoring",1629374940041
stopped,bundle,org.eclipse.m2e.profiles.core,1.13.0.20190716-1624,"org.eclipse.m2e.profiles.core",1629374940117
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1629374940185
stopped,bundle,org.eclipse.m2e.wtp.overlay.ui,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.overlay.ui",1629374940233
stopped,bundle,org.eclipse.m2e.wtp.overlay,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.overlay",1629374940239
stopped,bundle,org.eclipse.m2e.core.ui,1.13.0.20190716-1624,"org.eclipse.m2e.core.ui",1629374940241
stopped,bundle,org.eclipse.m2e.core,1.13.0.20190716-1624,"org.eclipse.m2e.core",1629374940241
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.16.0.v20170629-2231,"org.eclipse.mylyn.hudson.ui",1629374940308
stopped,bundle,org.eclipse.mylyn.hudson.core,1.16.0.v20180403-2055,"org.eclipse.mylyn.hudson.core",1629374940316
stopped,bundle,org.eclipse.tips.ide,0.1.600.v20190703-1522,"org.eclipse.tips.ide",1629374940316
stopped,bundle,org.eclipse.php.builtin.server.ui,6.3.0.201909061650,"org.eclipse.php.builtin.server.ui",1629374940317
stopped,bundle,org.eclipse.php.builtin.server.core,6.3.0.201909061650,"org.eclipse.php.builtin.server.core",1629374940317
stopped,bundle,org.eclipse.php.composer.core,6.3.0.201909061650,"org.eclipse.php.composer.core",1629374940317
stopped,bundle,org.eclipse.php.server.ui,6.3.0.201909061650,"org.eclipse.php.server.ui",1629374940319
stopped,bundle,org.eclipse.php.debug.ui,6.3.0.201909061650,"org.eclipse.php.debug.ui",1629374940319
stopped,bundle,org.eclipse.php.refactoring.ui,6.3.0.201909061650,"org.eclipse.php.refactoring.ui",1629374940326
stopped,bundle,org.eclipse.php.refactoring.core,6.3.0.201909061650,"org.eclipse.php.refactoring.core",1629374940334
stopped,bundle,org.eclipse.php.debug.core,6.3.0.201909061650,"org.eclipse.php.debug.core",1629374940334
stopped,bundle,org.eclipse.php.formatter.ui,6.3.0.201909061650,"org.eclipse.php.formatter.ui",1629374940342
stopped,bundle,org.eclipse.php.ui,6.3.0.201909061650,"org.eclipse.php.ui",1629374940342
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.js,0.1.200.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.js",1629374940342
stopped,bundle,org.eclipse.wst.jsdt.js.node,1.1.100.v201903222101,"org.eclipse.wst.jsdt.js.node",1629374940342
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.200.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.ui",1629374940342
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.core,0.5.300.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.core",1629374940342
stopped,bundle,org.eclipse.wst.jsdt.debug.crossfire,1.0.500.v201903222047,"org.eclipse.wst.jsdt.debug.crossfire",1629374940350
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.500.v201903222047,"org.eclipse.wst.jsdt.debug.rhino.ui",1629374940351
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino,1.0.500.v201903222047,"org.eclipse.wst.jsdt.debug.rhino",1629374940358
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.600.v201903222047,"org.eclipse.wst.jsdt.debug.ui",1629374940360
stopped,bundle,org.eclipse.wst.jsdt.debug.core,3.2.200.v201903222047,"org.eclipse.wst.jsdt.debug.core",1629374940367
stopped,bundle,org.eclipse.wst.jsdt.js.bower,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.bower",1629374940367
stopped,bundle,org.eclipse.wst.jsdt.js.grunt,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.grunt",1629374940368
stopped,bundle,org.eclipse.wst.jsdt.js.gulp,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.gulp",1629374940369
stopped,bundle,org.eclipse.wst.jsdt.js.npm,1.0.300.v201903222101,"org.eclipse.wst.jsdt.js.npm",1629374940369
stopped,bundle,org.eclipse.wst.jsdt.js.common,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.common",1629374940509
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.501.v201903222047,"org.eclipse.wst.jsdt.support.firefox",1629374940621
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.1.0.v201901071922,"org.eclipse.wst.jsdt.web.support.jsp",1629374940621
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.2.0.v201904272112,"org.eclipse.wst.jsdt.web.ui",1629374940621
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.4.201.v201902121834,"org.eclipse.jpt.jaxb.eclipselink.ui",1629374940631
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.5.101.v201902121834,"org.eclipse.jpt.jaxb.ui",1629374940633
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.4.101.v201902121834,"org.eclipse.jpt.jpa.eclipselink.ui",1629374940646
stopped,bundle,org.eclipse.jpt.jpadiagrameditor.ui,1.2.201.v201902121834,"org.eclipse.jpt.jpadiagrameditor.ui",1629374940656
stopped,bundle,org.eclipse.jpt.jpa.ui,3.4.201.v201902121834,"org.eclipse.jpt.jpa.ui",1629374940658
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.301.v201903222024,"org.eclipse.jst.j2ee.ejb.annotations.ui",1629374940668
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.911.v201903222024,"org.eclipse.jst.ejb.ui",1629374940670
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.700.v201903222025,"org.eclipse.jst.j2ee.webservice.ui",1629374940671
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.921.v201903222025,"org.eclipse.jst.servlet.ui",1629374940671
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.301.v201902162216,"org.eclipse.jst.ws.jaxws.dom.integration",1629374940680
stopped,bundle,org.eclipse.jst.jee.ui,1.0.901.v201903222025,"org.eclipse.jst.jee.ui",1629374940680
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.700.v201903222024,"org.eclipse.jst.j2ee.navigator.ui",1629374940681
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.601.v201904091346,"org.eclipse.jst.j2ee.jca.ui",1629374940814
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.931.v201903222025,"org.eclipse.jst.j2ee.ui",1629374940814
stopped,bundle,org.eclipse.wst.web.ui,1.2.100.v201902281912,"org.eclipse.wst.web.ui",1629374940814
stopped,bundle,org.eclipse.wst.jsdt.ui,2.0.400.v201908150108,"org.eclipse.wst.jsdt.ui",1629374940814
stopped,bundle,org.eclipse.wst.jsdt.manipulation,1.0.601.v201903222047,"org.eclipse.wst.jsdt.manipulation",1629374940814
stopped,bundle,org.eclipse.wst.jsdt.web.core,1.1.0.v201901071922,"org.eclipse.wst.jsdt.web.core",1629374940814
stopped,bundle,org.eclipse.wst.jsdt.core,2.0.302.v201903222047,"org.eclipse.wst.jsdt.core",1629374940814
stopped,bundle,org.eclipse.wildwebdeveloper,0.3.2.201909061612,"org.eclipse.wildwebdeveloper",1629374940814
stopped,bundle,org.eclipse.wildwebdeveloper.xml,0.4.1.201908202007,"org.eclipse.wildwebdeveloper.xml",1629374940814
stopped,bundle,org.eclipse.lsp4e,0.11.0.201909090701,"org.eclipse.lsp4e",1629374940814
stopped,bundle,org.eclipse.lsp4e.debug,0.10.0.201909031808,"org.eclipse.lsp4e.debug",1629374940814
stopped,bundle,org.eclipse.tm4e.ui,0.3.4.201909051021,"org.eclipse.tm4e.ui",1629374940814
stopped,bundle,org.eclipse.wst.jsdt.js.node.common,1.0.0.v201903222101,"org.eclipse.wst.jsdt.js.node.common",1629374940876
stopped,bundle,org.eclipse.epp.logging.aeri.core,2.0.7.v20180504-0806,"org.eclipse.epp.logging.aeri.core",1629374940883
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.bugzilla.ui",1629374940883
stopped,bundle,org.eclipse.mylyn.builds.ui,1.16.0.v20170629-2231,"org.eclipse.mylyn.builds.ui",1629374940883
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.tasks.ui",1629374940883
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1629534735125
started,bundle,org.eclipse.osgi,3.15.0.v20190830-1434,"org.eclipse.osgi",1629534735126
started,bundle,org.eclipse.equinox.simpleconfigurator,1.3.300.v20190716-0825,"org.eclipse.equinox.simpleconfigurator",1629534735127
started,bundle,com.ibm.icu,64.2.0.v20190507-1337,"com.ibm.icu",1629534735128
started,bundle,org.apache.felix.gogo.command,1.0.2.v20170914-1324,"org.apache.felix.gogo.command",1629534735129
started,bundle,org.apache.felix.gogo.runtime,1.1.0.v20180713-1646,"org.apache.felix.gogo.runtime",1629534735130
started,bundle,org.apache.felix.gogo.shell,1.1.0.v20180713-1646,"org.apache.felix.gogo.shell",1629534735130
started,bundle,org.apache.felix.scr,2.1.14.v20190123-1619,"org.apache.felix.scr",1629534735131
started,bundle,org.eclipse.buildship.core,3.1.2.v20190903-1802,"org.eclipse.buildship.core",1629534735132
started,bundle,org.eclipse.buildship.stsmigration,3.1.2.v20190903-1802,"org.eclipse.buildship.stsmigration",1629534735132
started,bundle,org.eclipse.buildship.ui,3.1.2.v20190903-1802,"org.eclipse.buildship.ui",1629534735132
started,bundle,org.eclipse.core.contenttype,3.7.400.v20190624-1144,"org.eclipse.core.contenttype",1629534735133
started,bundle,org.eclipse.core.expressions,3.6.500.v20190617-1926,"org.eclipse.core.expressions",1629534735133
started,bundle,org.eclipse.core.filebuffers,3.6.700.v20190614-0928,"org.eclipse.core.filebuffers",1629534735134
started,bundle,org.eclipse.core.filesystem,1.7.500.v20190620-1312,"org.eclipse.core.filesystem",1629534735134
started,bundle,org.eclipse.core.jobs,3.10.500.v20190620-1426,"org.eclipse.core.jobs",1629534735135
started,bundle,org.eclipse.core.net,1.3.600.v20190619-1613,"org.eclipse.core.net",1629534735136
started,bundle,org.eclipse.core.resources,3.13.500.v20190819-0800,"org.eclipse.core.resources",1629534735136
started,bundle,org.eclipse.core.runtime,3.16.0.v20190823-1314,"org.eclipse.core.runtime",1629534735137
started,bundle,org.eclipse.debug.core,3.14.0.v20190812-1404,"org.eclipse.debug.core",1629534735137
started,bundle,org.eclipse.debug.ui,3.14.200.v20190822-2125,"org.eclipse.debug.ui",1629534735139
started,bundle,org.eclipse.e4.core.contexts,1.8.200.v20190620-0649,"org.eclipse.e4.core.contexts",1629534735139
started,bundle,org.eclipse.e4.core.di,1.7.400.v20190903-1311,"org.eclipse.e4.core.di",1629534735140
