what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1629564061104
error,log,,,"Errors occurred during the build.",1629564061108
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564061131
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564063094
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.edit.copy",1629564084505
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.edit.paste",1629564087611
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564129931
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564130571
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564130602
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564173975
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.save",1629564277093
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1629564277195
error,log,,,"Errors occurred during the build.",1629564277198
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564277208
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564278877
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629564285181
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564289429
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564291126
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564291221
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1629564291279
error,log,,,"Errors occurred during the build.",1629564291282
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564294755
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629564294772
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564294813
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564294836
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629564326765
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564326912
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629564329934
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564330759
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629564332846
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564333001
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564551146
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564563683
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564614353
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.file.save",1629564621492
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1629564621595
error,log,,,"Errors occurred during the build.",1629564621598
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564621607
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564624037
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629564670944
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564676103
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564679248
executed,command,org.eclipse.wst.server.ui,1.5.500.v201908161932,"org.eclipse.wst.server.launchShortcut.run",1629564679261
opened,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564679300
activated,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564679318
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564713010
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564713016
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564715721
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564719678
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564728672
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564728679
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564730795
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564733156
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564733163
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564733393
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564733944
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564733951
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564741649
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564741671
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741697
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564741709
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564741732
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564741745
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564741760
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564741772
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564741790
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564741800
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564741817
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564741835
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741847
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564741859
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741871
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741883
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741894
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741904
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741916
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741927
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564741936
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629564741953
closed,editor,org.eclipse.ui.browser,3.6.500.v20190813-2217,"org.eclipse.ui.browser.editor",1629564741965
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564742001
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564742008
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629564823390
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564826948
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564841571
executed,command,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui.newWizard",1629564841579
opened,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564841619
activated,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629564841655
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1629564841659
error,log,,,"Errors occurred during the build.",1629564841663
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564841747
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629564847938
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629566427894
opened,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629566434483
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629566434552
activated,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629566442764
opened,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629566442966
activated,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629566443003
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629567139882
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629567141922
deactivated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629567141978
activated,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629567143761
closed,view,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.PackageExplorer",1629567143818
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629567143832
closed,editor,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.core.jspsource.source",1629567143841
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629567143849
closed,editor,org.eclipse.jdt.ui,3.19.0.v20190827-1733,"org.eclipse.jdt.ui.CompilationUnitEditor",1629567143864
closed,workbench,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"",1629567143958
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1629567144089
error,log,,,"Errors occurred during the build.",1629567144095
error,log,,,"Errors occurred during the build.",1629567144145
stopped,bundle,org.eclipse.m2e.logback.configuration,1.13.0.20190716-1624,"org.eclipse.m2e.logback.configuration",1629567144208
stopped,bundle,org.eclipse.egit.mylyn.ui,5.5.0.201909110433-r,"org.eclipse.egit.mylyn.ui",1629567144210
stopped,bundle,org.eclipse.mylyn.git.ui,1.16.0.v20170629-1738,"org.eclipse.mylyn.git.ui",1629567144211
stopped,bundle,org.eclipse.php.composer.ui,6.3.0.201909061650,"org.eclipse.php.composer.ui",1629567144212
stopped,bundle,org.eclipse.tm.terminal.connector.process,4.5.100.201901312304,"org.eclipse.tm.terminal.connector.process",1629567144213
stopped,bundle,org.eclipse.tm.terminal.view.ui,4.5.102.201907301733,"org.eclipse.tm.terminal.view.ui",1629567144213
stopped,bundle,org.eclipse.egit.ui,5.5.0.201909110433-r,"org.eclipse.egit.ui",1629567144213
stopped,bundle,org.eclipse.mylyn.git.core,1.16.0.v20170629-1738,"org.eclipse.mylyn.git.core",1629567144214
stopped,bundle,org.eclipse.oomph.setup.editor,1.14.0.v20190827-1254,"org.eclipse.oomph.setup.editor",1629567144216
stopped,bundle,org.eclipse.oomph.resources.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.resources.edit",1629567144217
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.10.0.v20180904-1112,"org.eclipse.oomph.workingsets.editor",1629567144217
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets.edit",1629567144219
stopped,bundle,org.eclipse.oomph.predicates.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates.edit",1629567144219
stopped,bundle,org.eclipse.oomph.resources,1.11.0.v20190828-0715,"org.eclipse.oomph.resources",1629567144219
stopped,bundle,org.eclipse.oomph.workingsets,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets",1629567144219
stopped,bundle,org.eclipse.oomph.predicates,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates",1629567144220
stopped,bundle,org.eclipse.egit.core,5.5.0.201909110433-r,"org.eclipse.egit.core",1629567144220
stopped,bundle,org.eclipse.jgit.ssh.apache,5.5.0.201909110433-r,"org.eclipse.jgit.ssh.apache",1629567144220
stopped,bundle,org.eclipse.buildship.ui,3.1.2.v20190903-1802,"org.eclipse.buildship.ui",1629567144220
stopped,bundle,org.eclipse.buildship.core,3.1.2.v20190903-1802,"org.eclipse.buildship.core",1629567144220
stopped,bundle,org.eclipse.jgit.archive,5.5.0.201909110433-r,"org.eclipse.jgit.archive",1629567144221
stopped,bundle,org.eclipse.jgit,5.5.0.201909110433-r,"org.eclipse.jgit",1629567144221
stopped,bundle,org.eclipse.m2e.binaryproject.ui,1.13.0.20190716-1624,"org.eclipse.m2e.binaryproject.ui",1629567144222
stopped,bundle,org.eclipse.m2e.sourcelookup.ui,1.13.0.20190716-1624,"org.eclipse.m2e.sourcelookup.ui",1629567144222
stopped,bundle,org.eclipse.m2e.binaryproject,1.13.0.20190716-1624,"org.eclipse.m2e.binaryproject",1629567144224
stopped,bundle,org.eclipse.m2e.editor,1.13.0.20190716-1624,"org.eclipse.m2e.editor",1629567144226
stopped,bundle,org.eclipse.m2e.editor.xml,1.13.0.20190716-1624,"org.eclipse.m2e.editor.xml",1629567144227
stopped,bundle,org.eclipse.m2e.discovery,1.13.0.20190716-1624,"org.eclipse.m2e.discovery",1629567144228
stopped,bundle,org.eclipse.m2e.importer,1.13.0.20190716-1624,"org.eclipse.m2e.importer",1629567144230
stopped,bundle,org.eclipse.m2e.wtp.jaxrs,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.jaxrs",1629567144231
stopped,bundle,org.eclipse.m2e.wtp.jpa,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.jpa",1629567144232
stopped,bundle,org.eclipse.m2e.wtp.jsf,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.jsf",1629567144234
stopped,bundle,org.eclipse.m2e.wtp,1.4.2.20190530-0057,"org.eclipse.m2e.wtp",1629567144243
stopped,bundle,org.eclipse.m2e.jdt,1.13.0.20190716-1624,"org.eclipse.m2e.jdt",1629567144245
stopped,bundle,org.eclipse.m2e.sourcelookup,1.13.0.20190716-1624,"org.eclipse.m2e.sourcelookup",1629567144253
stopped,bundle,org.eclipse.m2e.launching,1.13.0.20190716-1624,"org.eclipse.m2e.launching",1629567144253
stopped,bundle,org.eclipse.m2e.profiles.ui,1.13.0.20190716-1624,"org.eclipse.m2e.profiles.ui",1629567144386
stopped,bundle,org.eclipse.m2e.refactoring,1.13.0.20190716-1624,"org.eclipse.m2e.refactoring",1629567144387
stopped,bundle,org.eclipse.m2e.profiles.core,1.13.0.20190716-1624,"org.eclipse.m2e.profiles.core",1629567144449
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1629567144527
stopped,bundle,org.eclipse.m2e.wtp.overlay.ui,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.overlay.ui",1629567144586
stopped,bundle,org.eclipse.m2e.wtp.overlay,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.overlay",1629567144595
stopped,bundle,org.eclipse.m2e.core.ui,1.13.0.20190716-1624,"org.eclipse.m2e.core.ui",1629567144596
stopped,bundle,org.eclipse.m2e.core,1.13.0.20190716-1624,"org.eclipse.m2e.core",1629567144597
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.16.0.v20170629-2231,"org.eclipse.mylyn.hudson.ui",1629567144663
stopped,bundle,org.eclipse.mylyn.hudson.core,1.16.0.v20180403-2055,"org.eclipse.mylyn.hudson.core",1629567144669
stopped,bundle,org.eclipse.tips.ide,0.1.600.v20190703-1522,"org.eclipse.tips.ide",1629567144669
stopped,bundle,org.eclipse.php.builtin.server.ui,6.3.0.201909061650,"org.eclipse.php.builtin.server.ui",1629567144670
stopped,bundle,org.eclipse.php.builtin.server.core,6.3.0.201909061650,"org.eclipse.php.builtin.server.core",1629567144670
stopped,bundle,org.eclipse.php.composer.core,6.3.0.201909061650,"org.eclipse.php.composer.core",1629567144670
stopped,bundle,org.eclipse.php.server.ui,6.3.0.201909061650,"org.eclipse.php.server.ui",1629567144671
stopped,bundle,org.eclipse.php.debug.ui,6.3.0.201909061650,"org.eclipse.php.debug.ui",1629567144671
stopped,bundle,org.eclipse.php.refactoring.ui,6.3.0.201909061650,"org.eclipse.php.refactoring.ui",1629567144677
stopped,bundle,org.eclipse.php.refactoring.core,6.3.0.201909061650,"org.eclipse.php.refactoring.core",1629567144685
stopped,bundle,org.eclipse.php.debug.core,6.3.0.201909061650,"org.eclipse.php.debug.core",1629567144685
stopped,bundle,org.eclipse.php.formatter.ui,6.3.0.201909061650,"org.eclipse.php.formatter.ui",1629567144692
stopped,bundle,org.eclipse.php.ui,6.3.0.201909061650,"org.eclipse.php.ui",1629567144692
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.js,0.1.200.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.js",1629567144693
stopped,bundle,org.eclipse.wst.jsdt.js.node,1.1.100.v201903222101,"org.eclipse.wst.jsdt.js.node",1629567144693
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.200.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.ui",1629567144693
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.core,0.5.300.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.core",1629567144693
stopped,bundle,org.eclipse.wst.jsdt.debug.crossfire,1.0.500.v201903222047,"org.eclipse.wst.jsdt.debug.crossfire",1629567144699
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.500.v201903222047,"org.eclipse.wst.jsdt.debug.rhino.ui",1629567144700
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino,1.0.500.v201903222047,"org.eclipse.wst.jsdt.debug.rhino",1629567144707
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.600.v201903222047,"org.eclipse.wst.jsdt.debug.ui",1629567144708
stopped,bundle,org.eclipse.wst.jsdt.debug.core,3.2.200.v201903222047,"org.eclipse.wst.jsdt.debug.core",1629567144714
stopped,bundle,org.eclipse.wst.jsdt.js.bower,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.bower",1629567144714
stopped,bundle,org.eclipse.wst.jsdt.js.grunt,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.grunt",1629567144715
stopped,bundle,org.eclipse.wst.jsdt.js.gulp,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.gulp",1629567144716
stopped,bundle,org.eclipse.wst.jsdt.js.npm,1.0.300.v201903222101,"org.eclipse.wst.jsdt.js.npm",1629567144716
stopped,bundle,org.eclipse.wst.jsdt.js.common,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.common",1629567144916
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.501.v201903222047,"org.eclipse.wst.jsdt.support.firefox",1629567145062
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.1.0.v201901071922,"org.eclipse.wst.jsdt.web.support.jsp",1629567145062
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.2.0.v201904272112,"org.eclipse.wst.jsdt.web.ui",1629567145062
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.4.201.v201902121834,"org.eclipse.jpt.jaxb.eclipselink.ui",1629567145063
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.5.101.v201902121834,"org.eclipse.jpt.jaxb.ui",1629567145064
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.4.101.v201902121834,"org.eclipse.jpt.jpa.eclipselink.ui",1629567145065
stopped,bundle,org.eclipse.jpt.jpadiagrameditor.ui,1.2.201.v201902121834,"org.eclipse.jpt.jpadiagrameditor.ui",1629567145072
stopped,bundle,org.eclipse.jpt.jpa.ui,3.4.201.v201902121834,"org.eclipse.jpt.jpa.ui",1629567145073
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.301.v201903222024,"org.eclipse.jst.j2ee.ejb.annotations.ui",1629567145073
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.911.v201903222024,"org.eclipse.jst.ejb.ui",1629567145074
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.700.v201903222025,"org.eclipse.jst.j2ee.webservice.ui",1629567145074
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.921.v201903222025,"org.eclipse.jst.servlet.ui",1629567145074
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.301.v201902162216,"org.eclipse.jst.ws.jaxws.dom.integration",1629567145082
stopped,bundle,org.eclipse.jst.jee.ui,1.0.901.v201903222025,"org.eclipse.jst.jee.ui",1629567145082
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.700.v201903222024,"org.eclipse.jst.j2ee.navigator.ui",1629567145082
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.601.v201904091346,"org.eclipse.jst.j2ee.jca.ui",1629567145083
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.931.v201903222025,"org.eclipse.jst.j2ee.ui",1629567145083
stopped,bundle,org.eclipse.wst.web.ui,1.2.100.v201902281912,"org.eclipse.wst.web.ui",1629567145083
stopped,bundle,org.eclipse.wst.jsdt.ui,2.0.400.v201908150108,"org.eclipse.wst.jsdt.ui",1629567145083
stopped,bundle,org.eclipse.wst.jsdt.manipulation,1.0.601.v201903222047,"org.eclipse.wst.jsdt.manipulation",1629567145083
stopped,bundle,org.eclipse.wst.jsdt.web.core,1.1.0.v201901071922,"org.eclipse.wst.jsdt.web.core",1629567145083
stopped,bundle,org.eclipse.wst.jsdt.core,2.0.302.v201903222047,"org.eclipse.wst.jsdt.core",1629567145083
stopped,bundle,org.eclipse.wildwebdeveloper,0.3.2.201909061612,"org.eclipse.wildwebdeveloper",1629567145083
stopped,bundle,org.eclipse.wildwebdeveloper.xml,0.4.1.201908202007,"org.eclipse.wildwebdeveloper.xml",1629567145084
stopped,bundle,org.eclipse.lsp4e,0.11.0.201909090701,"org.eclipse.lsp4e",1629567145084
stopped,bundle,org.eclipse.lsp4e.debug,0.10.0.201909031808,"org.eclipse.lsp4e.debug",1629567145084
stopped,bundle,org.eclipse.tm4e.ui,0.3.4.201909051021,"org.eclipse.tm4e.ui",1629567145091
stopped,bundle,org.eclipse.wst.jsdt.js.node.common,1.0.0.v201903222101,"org.eclipse.wst.jsdt.js.node.common",1629567145184
stopped,bundle,org.eclipse.epp.logging.aeri.core,2.0.7.v20180504-0806,"org.eclipse.epp.logging.aeri.core",1629567145191
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.bugzilla.ui",1629567145191
stopped,bundle,org.eclipse.mylyn.builds.ui,1.16.0.v20170629-2231,"org.eclipse.mylyn.builds.ui",1629567145191
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.tasks.ui",1629567145191
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1629640275626
started,bundle,org.eclipse.osgi,3.15.0.v20190830-1434,"org.eclipse.osgi",1629640275628
started,bundle,org.eclipse.equinox.simpleconfigurator,1.3.300.v20190716-0825,"org.eclipse.equinox.simpleconfigurator",1629640275629
started,bundle,com.ibm.icu,64.2.0.v20190507-1337,"com.ibm.icu",1629640275630
started,bundle,org.apache.felix.gogo.command,1.0.2.v20170914-1324,"org.apache.felix.gogo.command",1629640275632
started,bundle,org.apache.felix.gogo.runtime,1.1.0.v20180713-1646,"org.apache.felix.gogo.runtime",1629640275632
started,bundle,org.apache.felix.gogo.shell,1.1.0.v20180713-1646,"org.apache.felix.gogo.shell",1629640275633
