what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.buildship.ui,3.1.2.v20190903-1802,"org.eclipse.buildship.ui",1629539993197
stopped,bundle,org.eclipse.buildship.core,3.1.2.v20190903-1802,"org.eclipse.buildship.core",1629539993197
stopped,bundle,org.eclipse.jgit.archive,5.5.0.201909110433-r,"org.eclipse.jgit.archive",1629539993277
stopped,bundle,org.eclipse.jgit,5.5.0.201909110433-r,"org.eclipse.jgit",1629539993277
stopped,bundle,org.eclipse.m2e.binaryproject.ui,1.13.0.20190716-1624,"org.eclipse.m2e.binaryproject.ui",1629539993340
stopped,bundle,org.eclipse.m2e.sourcelookup.ui,1.13.0.20190716-1624,"org.eclipse.m2e.sourcelookup.ui",1629539993341
stopped,bundle,org.eclipse.m2e.binaryproject,1.13.0.20190716-1624,"org.eclipse.m2e.binaryproject",1629539993405
stopped,bundle,org.eclipse.m2e.editor,1.13.0.20190716-1624,"org.eclipse.m2e.editor",1629539993413
stopped,bundle,org.eclipse.m2e.editor.xml,1.13.0.20190716-1624,"org.eclipse.m2e.editor.xml",1629539993422
stopped,bundle,org.eclipse.m2e.discovery,1.13.0.20190716-1624,"org.eclipse.m2e.discovery",1629539993430
stopped,bundle,org.eclipse.m2e.importer,1.13.0.20190716-1624,"org.eclipse.m2e.importer",1629539993494
stopped,bundle,org.eclipse.m2e.wtp.jaxrs,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.jaxrs",1629539993612
stopped,bundle,org.eclipse.m2e.wtp.jpa,1.4.2.20190530-0057,"org.eclipse.m2e.wtp.jpa",1629539993741
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1629555871856
started,bundle,org.eclipse.osgi,3.15.0.v20190830-1434,"org.eclipse.osgi",1629555871857
started,bundle,org.eclipse.equinox.simpleconfigurator,1.3.300.v20190716-0825,"org.eclipse.equinox.simpleconfigurator",1629555871858
started,bundle,com.ibm.icu,64.2.0.v20190507-1337,"com.ibm.icu",1629555871859
started,bundle,org.apache.felix.gogo.command,1.0.2.v20170914-1324,"org.apache.felix.gogo.command",1629555871860
